id,type,text1,text2,text3,text4,notes
dead_zero_g,GALLERY,무중력 사망자,"""조각들을 찾는 게 제일 힘들어. 밖에 얼어붙거나 타버린 것들은 그나마 낫고, 안에 들어올 때까지 달라붙어 있는 파편들이 문제야.""

""처음엔 별로 냄새가 안 나는데 몇 교대 지나면 장비 전체에 군용 제독 처리를 해야 해. 도저히 못 견디겠어.""",,"- 보라 사이더리얼, 구난사",,
derelict_mothership_bow_module,SHIP,"소행성 방어 및 채굴에 주로 사용되는 소형 포탑 한 쌍이 장착된 소형 장갑 모듈이다. 방어막 방출기는 없지만, 이 유닛은 비상 전력 실패 시 모선이 무방비 상태가 되지 않도록 전용 파워-플럭스 하위 시스템을 갖추고 있다.",,,,,
derelict_mothership_pod_engine_left,SHIP,자체 파워-플럭스 하위 시스템과 소규모 채굴 및 충격체 방어 포탑을 갖춘 장갑 엔진 포드이다. 셀 수 없는 주기 동안 가장 혹독한 환경에서도 모선이 작동할 수 있도록 건조되었다.,,,,,
derelict_mothership_pod_m_left,SHIP,"경량 충격체 방어 무기와 통상적으로 중형급 채굴 블래스터를 갖춘 포드로, 모선이 추가 탐사 프로브 생산에 필요한 자원을 보다 효율적으로 수확할 수 있도록 한다.",,,,,
derelict_mothership_pod_m_right,SHIP,"통상적으로 중형급 채굴 블래스터를 장착한 건 포드로, 모선이 추가 탐사 프로브 생산에 필요한 자원을 보다 효율적으로 수확할 수 있도록 한다.",,,,,
derelict_mothership_pod_s_right,SHIP,자체 백업 원자로와 플럭스 그리드를 갖춘 소형 건 포드이다. 포탑들은 일반적으로 충격체 방어에 전용된다.,,,,,
derelict_mothership_sensor_mast,SHIP,"탐사 모선의 선수 센서 마스트로, 장거리 조사라는 장기 임무를 지원하여 자원 수확을 돕기 위한 충격체 방어 포탑 일체와 채굴 블래스터를 장착하고 있다. 화력은 경미하고 대부분 실용적인 목적이지만, 즉흥적인 해적 약탈자들을 저지하기에는 충분하다.",,,,,
derelict_vambrace,CUSTOM,전투 손상을 입었지만 규칙적인 각진 기하학적 형태의 함선 크기 구조물이다. 주로 철계 합금으로 구성된 것으로 보이며 활성 내부 동력원이 없다.,,,,,
desert_moons_ruins,GALLERY,사막 위성 폐허,"고대의 포자선이 시볼라를 평형 상태보다 더 차갑고 습한 시대에 발견하여, 해당 함선의 식민지화 기준에 부합시켰다. 이후 도메인 탐험가들은 생존에 매달리는 소규모의 낙후되고 절박한 문명이 사는 죽어가는 세계를 발견했다.",,,,
devouring_swarm,WEAPON,"""군집 전술은 공격 요소의 일정 비율이 표적의 활성 방어막을 관통하는 것을 보장합니다. 살아남은 요소들은 그 추진력을 이용해... 선체에 부착되거나 달라붙습니다. 반자율 도구와 조작 장치들이 - 이것들을 무기라고 부르기는 어렵습니다 - 격벽, 도관, 함선 시스템을 해체하기 위해 전개됩니다. 회수된 자재는 돌파구 지점으로 전달되고 그다음... 그것들은 화물 패킷 드론과 닮아있었으며, 전리품을 가지고 모선으로 귀환하려 했습니다.""

""기계들은 인간 승무원을 표적으로 삼지 않지만, 사이버네틱 증강을 가진 자들은 - 우주인들 사이에서, 그리고 물론 회사 직원과 장교들 사이에서 흔한 - 수확되었습니다. 우리는 해병대를 피해 통제팀에 배정할 필요가 있다는 것을 알았습니다.""",- 특수 획득국장에게만 제출될 봉인 홀로 보고서,,,,
displacer_threat,SHIP_SYSTEM,함선을 진행 방향으로 짧은 거리만큼 순간이동시킵니다.,이동,함선을 진행 방향으로 짧은 거리만큼 순간이동시킵니다. 이 시스템은 함선이 에너지 래시에 피격될 때만 충전됩니다.,에너지 래시,함선이 {{300}} 유닛만큼 순간이동합니다. 이 시스템은 {{lash-activated}} 상태이며 함선이 에너지 래시에 피격될 때만 충전됩니다.,
energy_lash,SHIP_SYSTEM,"표적 함선에 전압 방전호를 발사하여 특정 함선 시스템에 동력을 공급하고 활성화합니다.

적 함선을 표적으로 할 때는 EMP 피해를 입힙니다. 위상 변환 중인 표적을 타격하여 일시적으로 과부하시킬 수 있습니다.",특수,표적 아군 함선의 특정 함선 시스템을 활성화합니다. 적을 표적으로 할 때는 EMP 피해를 입힙니다. 위상 변환 중인 표적을 타격하여 일시적으로 과부하시킬 수 있습니다.,,"적 함선에 방전호당 {{1500 EMP}} 피해를 입힙니다. 이 시스템은 함선으로부터 약 {{1500}} su 이내의 표적을 타격할 수 있습니다.

{{lash-activated}} 함선 시스템을 보유한 아군 함선에만 영향을 미칩니다.",
eochu_bres,GALLERY,"에오후 브레스, 자나두","빛나는 트라이-타키온 사 아르콜로지들이 혼잡한 판자촌 집합체 위로 우뚝 솟아 있었다. 회사 봉급자들은 고층 도시 자나두에서 보안 드론의 보호 아래 태어나고, 살고, 죽었다. 반면 절박한 극빈 노동자 계층은 무엇이든 사고팔 수 있는 저층 도시에서 살아갔다.",,,,
eochu_bres_landing,GALLERY,"에오후 브레스, 스카이아르코 II","빛나는 거대한 기둥들이 반짝였다. 자본의 창들이 세계의 음침한 살갗을 뚫고 솟구쳤다. 스카이아르코 II가 무지갯빛으로 우뚝 섰다.

셔틀이 건물 외관에서 허공의 지지 리브로 연결된 착륙 패드에 내려앉았다. 불가능할 만큼 얇아 보였지만, 착륙하고 나니 산처럼 단단하게 느껴졌다.",,,,
eventide,GALLERY,에벤타이드,에벤타이드의 지도층 가문들은 쾌적한 거주 가능 구역을 유지하기 위해 항성 거울과 차양막을 후원했다. 한편 몰락하고 가난한 자들은 느린 여름-낮/겨울-밤 주기의 혹독한 기후 변화를 고스란히 감내해야 하는 황혼의 변방 지대에서 살았다.,,,,
extraction_protocol,SHIP_SYSTEM,"함선의 최고 속도를 높이고 사용 가능한 모든 무기를 발사하면서 후퇴하도록 강제한다. 기동이 끝나면 함선은 플럭스를 방출하며, 미사일을 포함한 탄약 및 충전 방식 무기의 탄약이 모두 재장전된다.",방어,"함선의 최고 속도를 높이고 사용 가능한 모든 무기를 발사하면서 후퇴하도록 강제한다. 기동이 끝나면 함선은 플럭스를 방출하며, 미사일을 포함한 탄약 및 충전 방식 무기의 탄약이 모두 재장전된다. 이 시스템은 함선이 에너지 래시에 피격될 때에만 작동한다.",Energy Lash,최고 속도가 {{100}} su 증가한다. 이 시스템은 {{lash-activated}}이며 함선이 에너지 래시에 피격될 때에만 활성화된다.,
fabricator_unit,SHIP,"""일마리""급 이동식 제조 선체 아카이브 항목에서 가장 근접한 일치 항목 발견, 신뢰도 60.33%. 조회 중... ""204번째 의회의 3번째 주기 중 히파르코스에서 발생한 대량 사망 사건에도 불구하고, 본 저자는 그 원인이 자동화가 아닌 직무태만에 가까운 인적 오류라고 주장한다- DOMAIN INFOSEC VIOLATION THRESHOLD WARNING
// datastream resetting... 

-이드 변경지 제조 기지를 통해 게이트 네트워크에 새로 편입된 성계의 개발을 도약시키기 위해, 특히- FATAL ACCESS ERROR //

This TriPad is not authorized to provide additional description for the requested product ID. Please upgrade your data permission level in compliance with Domain Information Security Standards.",,,,,
fikenhild,GALLERY,피켄힐드,"작은 해양 위성 피켄힐드는 성계의 정치 중심지로, 국왕과 페르세안 연맹 대표부가 자리한 곳이었다. 거대한 부유 아르콜로지들이 밤낮으로 빛났으며, 웨스터네스의 높이 평가받는 홀로-엔터테인먼트 스튜디오들의 본거지였다.",,,,
forgevats_station,SHIP_SYSTEM,전투 중 사전 조제된 공급 원료를 미사일 탄약으로 신속하게 변환할 수 있는 고정 구조 나노포지 시스템이다.,특수,사용 시 일부 미사일 탄약을 보충한다.,,"재장전되는 미사일 수량은 스킬이나 선체 모드의 수정치가 적용되기 전, 각 무기의 기본 탄약 용량과 동일하다.",
fragment_volley,SHIP_SYSTEM,대공 방어(PD)가 아닌 파편 무기의 사거리를 연장하고 신속하게 발사한다.,공격,"대공 방어(PD)가 아닌 파편 무기의 사거리를 연장하고 신속하게 발사한다. 이 시스템은 함선이 에너지 래시에 피격될 때에만 작동하며, 재사용 대기시간이 길다.",Energy Lash,파편 미사일 사거리가 {{2}}배 증가한다. 이 시스템은 {{lash-activated}}이며 함선이 에너지 래시에 피격될 때에만 활성화된다.,
free_orbit,GALLERY,자유 궤도,"나는 무엇이 그를 다시 저 밖으로, 몇 번이고 또다시 이끄는지 물었다. 노련한 우주인은 한참 후에야 대답했다.

""깨끗하니까요,"" 그가 말했다.",,,,
galatia_academy,GALLERY,갈라티아 아카데미,"갈라티아 아카데미는 페르세안 섹터에서 가장 명망 있는 대학교이다. 교무처장실이 교육과 연구를 지휘하며, 동문들의 영향력을 활용하여 가장 뛰어나거나 - 혹은 가장 부유한 - 새로운 세대의 학생들에게 영향을 미친다.",,,,
gate_hauler1,GALLERY,게이트 운반선 발견,"시대를 초월한 레비아탄, 도메인 이후 페르세안 섹터의 묘사에서 단번에 알아볼 수 있는 존재. 그 위엄 있는 힘이 장교와 승무원을 조용하고 겸허하게 만든다. 마치 한때 하늘을 지배했던 우레 같고 잔혹한 신의 주검 앞에 선 것처럼, 경외심을 품게 한다.

그것을 깨우는 것, 신성에 손을 뻗는 것은 신성 모독과 성화(聖化) 사이 어딘가에 놓여 있다.",,,,
gate_hauler2,GALLERY,비행 중인 게이트 운반선,"이것들은 먼 별들 사이에 거의 즉각적인 연결을 구축하는 게이트를 운반했던 거대한 자동화 우주선이었다. 수없이 많은 외로운 주기의 여정 끝에 게이트는 새로운 성계에 설치되어 활성화되었고, 그 후 인간 도메인의 거대한 경제와 문화를 위해 자원, 데이터, 경험을 찾는 신규 이주자들의 물결을 쏟아냈다.",unlocked,,,
gilead,GALLERY,길리아드,"길리아드의 얼굴은 순백의 구름과 하늘빛 바다, 완만하게 굽이치는 푸른 황야의 대륙 뒤에서 미소 지었다.

교회는 엄격한 정원사로서 군림하며, 루드가 한때 걸었던 땅을 공경하는 경건함과 의무를 지켰다.",,,,
heavy_adjudicator,WEAPON,"거대한 장거리 플랙 캐논이다. 헤비 어주디케이터는 탄약 공급 장치와 반동 시스템의 극도로 큰 부피 때문에 온슬로트 Mk.I의 선체에 내장되어야 한다. 광대한 범위에 놀라운 파편 폭풍을 채운다. 어떤 전투기, 미사일, 혹은 장갑이 벗겨진 함선이든 이 죽음의 구역 안에 들어서면 살아남을 수 없다.

의문은 남는다. 이토록 전문화된 무기가 이동식 포지 호환 공격 전투기 교리가 등장하기 전에는 어떤 목적으로 설계된 것인가?",,,,,
heavy_mass_driver,WEAPON,"""[최적 일치: '헤비 매스 드라이버 무기 시스템(구식)' / 요약: true / 부분 일치 표시: true / 경고: 변형은 무허가 개조를 포함함. 변형은 미등록 생산 ID를 표시함. 변형은 도메인 기술 안전 기준을 위반했을 수 있음.]

""...강자성 외피가 씌워진 초고밀도 물질의 대량 탄두를 발사한다. 헤비 매스 드라이버의 초고속 발사체는 방어막 방출기를 과부하시키는 데 특히 효과적인 것으로 밝혀졌다.""

""...는 테라포밍 용도로 널리 사용된 기업의 중형 민간 모델을 군사화한 버전이다. 이 무기 시스템은 반-도메인 '산적들'이 중형 전함 및 방어 시설에 사용하는 것이 발견되었다 [참고: > 제2차 우리딤 불안]. 스텐코르 사가 조사를 받았으나... 무기 설계 유출에 대한 책임 없음으로 판결되었다.""","- '도메인 함대 초기 무기 체계 공인 백과사전, 제43판'에서 편집된 결과",,,,
hegemony_bar,GALLERY,헤게모니 우주인 술집,"핵심 세계 모든 곳에서 온 술병들, 그리고 다른 곳에서 온 몇 병들이 벽을 장식한 수도꼭지들 아래 놓여 있었다. 상인 선장들이 바에서 비번 장교들과 어울렸고, 제복을 입은 직원들이 서빙했다. 한쪽 구석에서는 해군 사관생도 무리가 소리치고 노래를 불렀다. 마지막 자유 시간을 필사적으로 즐기면서.",,,,
hesperus,GALLERY,헤스페루스,"수도원들이 세계를 감싼 얼음을 뚫고 솟아오른 화산 지대를 둘러싼 장엄한 절벽에 달라붙어 있었다. 루드 기사단의 벙커, 중포 포대, 미사일 사일로는 눈에 보이지 않았다.

집권 중인 프레스비터 오르비스는 유동하는 빙하 위에 몇 개의 특별 경제 구역을 선포했다. 이 구역들은 환영 신호를 보내고, 그 비콘이 외부 상인들을 항구로 불러들였다.",,,,
hesperus_shrine,GALLERY,헤스페루스 신전,바닥은 루드 기사단이 싸우고 죽었던 행성들의 다양한 대기에 의해 복잡한 문양으로 풍화된 장갑판들이 용접되어 이루어진 들판이었다. 벽감에는 수많은 해골처럼 빈 투구들이 놓여 있었다.,,,,
hive_unit,SHIP,"식별 오류: 도메인 등록부 또는 역사적 참고 자료에서 대상과 일치하는 함선 등급을 찾을 수 없음. 임시 항목으로 데이터를 제출하시겠습니까? 처리 중. 오류 // DOMAIN INFOSEC VIOLATION THRESHOLD WARNING
// 재시도?
 처리 중. 오류 // DOMAIN INFOSEC VIOLATION THRESHOLD WARNING
// 재시도?
 처리 중. 오류 // DOMAIN INFOSEC VIOLATION THRESHOLD WARNING
// 처리 실패.

도메인 정보 보안 기준 준수 여부 검토를 위해 DOMAIN INFOSEC에 즉시 연락하십시오.",,,,,
